,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,0.7699999040365219,0.5455435645359533,0.4830377898171187,0.4198287255226414,0.47017106437828554,0.42218807410514,0.3776012214797514,0.492367278247593,0.5693600912749767,0.6092638750247623,0.46232037829303074,0.4778572760131648,0.518835983949096,0.5341708703983091,0.5031278090538194,0.5008205252240632,0.5129425623078051,0.6166294628965626,0.7078314216908473,0.4680424799972795,0.4707187043758606,0.4948127383939006,0.47866216814997425,0.5411365707866411,0.5432778266398967,0.5084974759669669,0.47475886414256596,0.4924187544105493,0.49513986659764353,0.5606225896271942,0.5129835589065733,0.5655150498023147,0.4869258205128589,0.504554350820015,0.458336259488687,0.5987145636491363,0.5102889153708032,0.520823548214824,0.5333681336912557,0.5211386274459243,0.5306702504153233,0.6654139733018336,0.41527588320193887,0.5562472370613073,0.44976027635779386,0.5353185352794156,0.5554237829476435,0.48681556120413105,0.41740732170018013,0.39067087350068264,0.5137089144166966,0.7331478214263916
1,0.5291846314072608,0.7700000396370887,0.5237066580906153,0.5479041364542507,0.4182112581088782,0.4880705932219085,0.46192295446991916,0.3938754572525264,0.5441258372366428,0.566371977803356,0.40470929405445943,0.5005677868624244,0.5218008799127648,0.4763108298215149,0.4140805977330829,0.37758773148655816,0.5403515788122082,0.6436684001296752,0.6210900253862135,0.5163244442364265,0.44351543408884586,0.5673362177324739,0.4191568702491997,0.47718672637441145,0.6078638751316175,0.4896119048686392,0.3749149564525177,0.41895418007023233,0.542002742069156,0.49866853133170586,0.5696502135231677,0.5134620105715162,0.4957241088184593,0.39952736903526775,0.5245718950292738,0.6210010150583968,0.5823454501623379,0.45328440122524005,0.4519207501247111,0.494678729834332,0.4830014071419478,0.6946738767916839,0.3715103839180688,0.575472530654072,0.45689384667124755,0.5105749025973556,0.5341392669508694,0.4972386264996382,0.31814917750033195,0.44405118048191067,0.5283562225908034,0.5443773293495178
2,0.50364069643437,0.5495820086365691,0.7699999979138374,0.5833456506577234,0.47008566211462016,0.4596482087442508,0.4978926997548096,0.48563196005853443,0.5240038089587928,0.630523534877734,0.4380503410310603,0.5119659122152578,0.6318009834868145,0.5503258892974279,0.5316414560568299,0.4342238933617244,0.5713773367368739,0.6078950711977718,0.706878488919582,0.523133350518952,0.4789482158398086,0.5515054938068319,0.5127676771661661,0.5200380596927198,0.5605131640953458,0.5301703980774595,0.4451180416964261,0.40180934162871706,0.5562520459177526,0.5735615154802286,0.5572470491195647,0.5430216702033938,0.5070661310473565,0.46482772746370804,0.5599525336624761,0.6546553449989527,0.5430269115611492,0.5494414471695527,0.5163160993169826,0.5433662692892374,0.569241569364393,0.6995818438259372,0.5041303391448226,0.6275568306572518,0.55219875857234,0.5982798972922991,0.6186253973069293,0.5386485219902105,0.4541203057197609,0.4954875681465618,0.5625317171164148,0.5117533862870846
3,0.4209428025085107,0.5623330064855833,0.5691578826461312,0.7700000500679014,0.43504217127900097,0.481685536094988,0.5710684200224897,0.42269011100321435,0.4378558273750916,0.6220923769676252,0.4185388645405042,0.5581166917171896,0.6005152286529013,0.4915712851634208,0.4750875724040443,0.37867886233609027,0.5376388901042324,0.6134031536338418,0.6118665085779209,0.547590177489255,0.48299503847355324,0.5528764038757109,0.451183475141782,0.4835867935406864,0.5674832950228827,0.4419296404885426,0.40427139039198634,0.3883223974535612,0.5864486416120795,0.5212456635976265,0.5626328528687197,0.46675888661865766,0.5226849841579229,0.4066421937760473,0.5565369548192155,0.7094563433795741,0.5485855656777908,0.5206389470338293,0.4026545123507036,0.4558551872325622,0.5152824599066319,0.7056516291689987,0.46049992163347614,0.5807678130862972,0.5026772874001739,0.5326687701155437,0.5472422154577716,0.47414924942926523,0.4074536755939571,0.5606757161614915,0.5387862555728931,0.44116153546158227
4,0.4542531328318792,0.38769214125134077,0.42299061521887776,0.38289950791977473,0.7699999666213989,0.5601303969552883,0.37053264574863043,0.5297796664568217,0.4342836271777393,0.607232731028037,0.5540950195963941,0.44833189089840786,0.426536318002386,0.4986307752403944,0.4850859894240174,0.5028155238145152,0.4711210762331895,0.6289820218972602,0.6629076048679943,0.38293045285106714,0.48629414957032774,0.4470673816036383,0.5067869198593825,0.5276128860723368,0.4401813048609768,0.4978865118951512,0.5839716933213441,0.5184277425600755,0.429407177406791,0.46458785251969925,0.4653710883820979,0.47399952508894677,0.44194492708836824,0.5622933014141638,0.41680216317687113,0.5566609939099519,0.4285718176300811,0.469254410490003,0.48431151415403123,0.4908383547144145,0.46434821018898803,0.595733862844981,0.523327386080381,0.4611571363772693,0.42917912259697916,0.46737294959797243,0.4304183157804115,0.4432558777955172,0.45154120797195824,0.36866595791436757,0.42499058931547345,0.4367056267379003
5,0.3594910472234185,0.43009456217279884,0.3799456688016653,0.41383303798533067,0.5589884360015391,0.7699999874830246,0.4362396851926134,0.428409055491557,0.387581389589572,0.6083940127528079,0.5211749168037665,0.4390842974986642,0.38067391516093724,0.45101647965841785,0.41776707739971813,0.43373134262699187,0.470609363907032,0.6344195222830347,0.5763797125830711,0.4223849072440898,0.49797154120683795,0.4664525001853168,0.43070656836264626,0.4482142808614233,0.47507193736525777,0.41628819597372546,0.46189150230812714,0.5331762495763104,0.46339075606390157,0.3745094083249056,0.4605962149316995,0.402043623363435,0.4417759585250897,0.4549428635724274,0.4477207501055063,0.5873668643495608,0.45637758384275035,0.38214838764845194,0.38827086766862,0.46112670559657426,0.40612370470689757,0.6141195579479304,0.4691692137759494,0.3807501765237761,0.3978497574478388,0.3982321677946218,0.38804153274223246,0.4519947528300714,0.39556904489078903,0.41635027907779676,0.43822768642151955,0.35098104770979244
6,0.36743239164352415,0.44739474102854726,0.4675701304331066,0.548370283206966,0.3849523453965427,0.45444757212591735,0.7699999353289604,0.3765931962981464,0.3645189248025417,0.5763508702533605,0.4019387535870957,0.5065404145824332,0.4938103234649375,0.5273781578769968,0.43744396164555654,0.3394727365192766,0.4423260688970666,0.6170726967868204,0.6035395526406164,0.5168846128038292,0.5105348646972738,0.5257632613705078,0.4062690723469542,0.4172378331168365,0.5111853187993276,0.366863800505462,0.38636050224818036,0.3922952954342789,0.5593430483222678,0.4755119632711695,0.4718244952407843,0.41819819576508077,0.48203975667860965,0.3757239073260497,0.4985623272627628,0.6793837897712666,0.45360291238257017,0.4703030003488734,0.37365776576075627,0.3930235891829079,0.47231536274697794,0.683594129957781,0.42644696063110366,0.4502096929666395,0.37010479522790923,0.457599749021797,0.4531510956330966,0.42478207927042605,0.4113520514610624,0.5699899232387543,0.4697263612863417,0.36537666618824005
7,0.46188180537477636,0.38603001483051613,0.4388517415523529,0.3932661074466376,0.5515162917256355,0.48508702071813437,0.38587823607294397,0.7700001335144043,0.4228656139060498,0.6617040657139189,0.5207757140730407,0.4386514251821456,0.46175744236831184,0.4870984121626255,0.4817487613436164,0.5586175092837341,0.5008182020660701,0.6063985638323773,0.6712947934979658,0.4407388391752477,0.48852199525090273,0.42646429251725076,0.49015958192106457,0.49382786127927714,0.48082382464540036,0.45946568234869967,0.572474961312887,0.5030379389253259,0.4714711484692923,0.5057554052918637,0.4709211069161622,0.5003049138579836,0.47949239155843687,0.555611019174965,0.46570482430511817,0.5886365018448401,0.4532365530312997,0.4694530794494689,0.47440715382988685,0.48653471091832495,0.465240561068058,0.642307120183843,0.4931476052295731,0.4439315762783828,0.453262991681695,0.4985992568614723,0.485482297959179,0.48064916715807926,0.5037459095744171,0.4095658714350922,0.44526793972794815,0.4490969249750724
8,0.5319014933569864,0.48383646603535724,0.45113484678711896,0.3617285973124266,0.46132478972818863,0.45209915437156056,0.3379069870324046,0.4825811955319914,0.7699999666213989,0.5488862854711678,0.394585756091532,0.3902845862498295,0.4389457526824782,0.47672124879426997,0.45832157648107125,0.42426630886817224,0.4435668220613785,0.5527777292997742,0.6216513829903463,0.3901348656270924,0.3697775171961482,0.4554650889375343,0.45175845177836466,0.5142638819732992,0.4458965456503172,0.48752405668214627,0.43672795227375516,0.37829558213731085,0.40677184512435494,0.5007805534484862,0.45117062026109134,0.50058778103684,0.4119363647235313,0.44744960430408065,0.3882500253290779,0.5151684253178421,0.4619028637024411,0.47927229969556595,0.4710086435545681,0.4813519780391625,0.46310825265815586,0.6037440741147178,0.35788120884118674,0.5258927220796156,0.3778555963739396,0.46379881287026137,0.4685471410482962,0.4512960227029177,0.36524256906780056,0.3578981431187303,0.41830191689001117,0.5176349942250685
9,0.5996122163452626,0.5455975374783874,0.5976518359121051,0.581120515911277,0.7056260525580612,0.670619751917038,0.5748191986630853,0.6928696161775588,0.601078402492649,0.7699999666213989,0.7044189073157696,0.615482810761313,0.6050534496640194,0.6003966803723232,0.6266608398678463,0.6698457306349717,0.6641921902778652,0.48424175556752513,0.4789888351949066,0.596028578638036,0.6378383650398675,0.5802736847672239,0.6429304893189327,0.6519649600659633,0.6279071930397166,0.5904074195565239,0.7352060976276786,0.700860712206396,0.6247312896882522,0.6406133126802745,0.6406090226743251,0.6085280528829163,0.6369180231817069,0.7244680485519541,0.6163725840103675,0.47515471785155217,0.5922968899933754,0.6175362087766809,0.598685946599468,0.6073894524553292,0.6437326072423457,0.484088978770868,0.6502020206764813,0.5724500163074956,0.623864061766502,0.625503811906945,0.6188299387304145,0.6406992667424789,0.6700968041564743,0.5972388696323331,0.6708961597871791,0.5820647102512837
