,0,1,4,5,7,9,10,11,17,18,19,23,28,35,40,42,44,48,49,51
0,0.0,0.8148148148148148,0.12,0.8076923076923077,0.1891891891891892,0.6666666666666666,0.7058823529411764,0.7674418604651163,0.8148148148148148,0.2222222222222222,0.7777777777777778,0.18518518518518517,0.7916666666666666,0.7916666666666666,0.1891891891891892,0.4666666666666667,0.375,0.375,0.8148148148148148,0.7619047619047619
1,1.0,0.0,1.0,0.038461538461538464,1.0,0.8,0.5882352941176471,0.2558139534883721,0.0,1.0,0.2,1.0,0.125,0.125,1.0,1.0,1.0,1.0,0.0,0.2857142857142857
4,0.13636363636363635,0.9259259259259258,0.0,0.9230769230769231,0.35135135135135137,0.8666666666666667,0.8823529411764706,0.9069767441860465,0.9259259259259258,0.38888888888888884,0.9111111111111111,0.07407407407407407,0.9166666666666666,0.9166666666666666,0.35135135135135137,0.6666666666666666,0.5625,0.5625,0.9259259259259258,0.9047619047619047
5,0.9545454545454546,0.037037037037037035,0.96,0.0,0.945945945945946,0.7333333333333333,0.5294117647058824,0.20930232558139533,0.037037037037037035,0.9444444444444444,0.15555555555555556,0.9629629629629629,0.08333333333333333,0.08333333333333333,0.945945945945946,0.9333333333333333,0.9375,0.9375,0.037037037037037035,0.23809523809523808
7,0.1590909090909091,0.6851851851851851,0.26,0.6730769230769231,0.0,0.43333333333333335,0.5,0.6046511627906976,0.6851851851851851,0.027777777777777776,0.6222222222222222,0.31481481481481477,0.6458333333333333,0.6458333333333333,0.0,0.23333333333333334,0.15625,0.15625,0.6851851851851851,0.5952380952380952
9,0.4545454545454546,0.4444444444444444,0.52,0.42307692307692313,0.35135135135135137,0.0,0.11764705882352941,0.3023255813953488,0.4444444444444444,0.3333333333333333,0.33333333333333337,0.5555555555555556,0.375,0.375,0.35135135135135137,0.2,0.25,0.25,0.4444444444444444,0.2857142857142857
10,0.5454545454545454,0.37037037037037035,0.6,0.34615384615384615,0.4594594594594595,0.13333333333333333,0.0,0.20930232558139533,0.37037037037037035,0.4444444444444444,0.24444444444444446,0.6296296296296295,0.29166666666666663,0.29166666666666663,0.4594594594594595,0.3333333333333333,0.375,0.375,0.37037037037037035,0.19047619047619047
11,0.75,0.2037037037037037,0.78,0.17307692307692307,0.7027027027027027,0.43333333333333335,0.2647058823529412,0.0,0.2037037037037037,0.6944444444444444,0.044444444444444446,0.7962962962962963,0.10416666666666666,0.10416666666666666,0.7027027027027027,0.6333333333333333,0.65625,0.65625,0.2037037037037037,0.023809523809523808
17,1.0,0.0,1.0,0.038461538461538464,1.0,0.8,0.5882352941176471,0.2558139534883721,0.0,1.0,0.2,1.0,0.125,0.125,1.0,1.0,1.0,1.0,0.0,0.2857142857142857
18,0.18181818181818182,0.6666666666666666,0.28,0.6538461538461539,0.02702702702702703,0.4,0.47058823529411764,0.5813953488372093,0.6666666666666666,0.0,0.6,0.3333333333333333,0.625,0.625,0.02702702702702703,0.2,0.125,0.125,0.6666666666666666,0.5714285714285714
19,0.7954545454545455,0.16666666666666666,0.8200000000000001,0.13461538461538464,0.7567567567567568,0.5,0.3235294117647059,0.046511627906976744,0.16666666666666666,0.75,0.0,0.8333333333333333,0.0625,0.0625,0.7567567567567568,0.7,0.71875,0.71875,0.16666666666666666,0.07142857142857142
23,0.2272727272727273,1.0,0.08,1.0,0.4594594594594595,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.4594594594594595,0.8,0.6875,0.6875,1.0,1.0
28,0.8636363636363636,0.1111111111111111,0.88,0.07692307692307693,0.8378378378378379,0.6,0.4117647058823529,0.11627906976744186,0.1111111111111111,0.8333333333333333,0.06666666666666667,0.8888888888888888,0.0,0.0,0.8378378378378379,0.8,0.8125,0.8125,0.1111111111111111,0.14285714285714285
35,0.8636363636363636,0.1111111111111111,0.88,0.07692307692307693,0.8378378378378379,0.6,0.4117647058823529,0.11627906976744186,0.1111111111111111,0.8333333333333333,0.06666666666666667,0.8888888888888888,0.0,0.0,0.8378378378378379,0.8,0.8125,0.8125,0.1111111111111111,0.14285714285714285
40,0.1590909090909091,0.6851851851851851,0.26,0.6730769230769231,0.0,0.43333333333333335,0.5,0.6046511627906976,0.6851851851851851,0.027777777777777776,0.6222222222222222,0.31481481481481477,0.6458333333333333,0.6458333333333333,0.0,0.23333333333333334,0.15625,0.15625,0.6851851851851851,0.5952380952380952
42,0.3181818181818182,0.5555555555555556,0.4,0.5384615384615385,0.1891891891891892,0.2,0.29411764705882354,0.4418604651162791,0.5555555555555556,0.16666666666666666,0.4666666666666667,0.4444444444444444,0.5,0.5,0.1891891891891892,0.0,0.0625,0.0625,0.5555555555555556,0.42857142857142855
44,0.2727272727272727,0.5925925925925926,0.36,0.576923076923077,0.13513513513513514,0.26666666666666666,0.3529411764705882,0.4883720930232558,0.5925925925925926,0.1111111111111111,0.5111111111111112,0.4074074074074074,0.5416666666666666,0.5416666666666666,0.13513513513513514,0.06666666666666667,0.0,0.0,0.5925925925925926,0.47619047619047616
48,0.2727272727272727,0.5925925925925926,0.36,0.576923076923077,0.13513513513513514,0.26666666666666666,0.3529411764705882,0.4883720930232558,0.5925925925925926,0.1111111111111111,0.5111111111111112,0.4074074074074074,0.5416666666666666,0.5416666666666666,0.13513513513513514,0.06666666666666667,0.0,0.0,0.5925925925925926,0.47619047619047616
49,1.0,0.0,1.0,0.038461538461538464,1.0,0.8,0.5882352941176471,0.2558139534883721,0.0,1.0,0.2,1.0,0.125,0.125,1.0,1.0,1.0,1.0,0.0,0.2857142857142857
51,0.7272727272727273,0.2222222222222222,0.76,0.19230769230769232,0.6756756756756757,0.4,0.23529411764705882,0.023255813953488372,0.2222222222222222,0.6666666666666666,0.06666666666666667,0.7777777777777777,0.125,0.125,0.6756756756756757,0.6,0.625,0.625,0.2222222222222222,0.0
