,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.099999849498272,0.9069359519967326,0.7512701967719966,0.7277578448877321,0.6339102451566629,0.6537838859185886,0.6676642732211837,0.7627558070299314,0.7550987253785133,0.7201328591040864,0.6853992083581361,0.7542333021597863,0.7820249628838911,0.7504542286080255,0.6712578684986832,0.7154376710127439,0.8295325795114773,0.7964037823226076,0.7830165668815838,0.8044159314869921,0.8164412844623051,0.8096452846992725,0.7086132133883372,0.8066851867391406,0.932276079454752,0.6985654914849666,0.6777964294326717,0.8049527561311745,0.8102215460754448,0.7887380358964032,0.8474801338974327,0.7995202591607429,0.7976775544786564,0.7040312932206587,0.7898455367768903,0.7739995609454291,0.8764314899692176,0.7346415479299441,0.752601296816003,0.7452300247097582,0.7764197248098539,0.8707400988228161,0.6522907959480825,0.8019245381541948,0.7114913271728927,0.7698531651005761,0.8776660596373307,0.8480039336396699,0.6240226884948704,0.679181473840166
1,0.9254544705152512,1.1000000581145286,0.9233473459247523,0.8315058793829859,0.6961179891590052,0.5772746999235416,0.6010263338685036,0.8002936387423449,0.8539451837539673,0.6488271311950777,0.6112470174186676,0.6482903932947115,0.9068902712878599,0.8106750229686326,0.7099908717680865,0.7083166630225513,0.8818421285585782,0.6447372206704947,0.7952260502832267,0.773677234567445,0.655438432249061,0.7535265859248,0.76756707004605,0.7863926238857336,0.8176609680924927,0.7934560268395808,0.7203349461329394,0.6038477011996664,0.7619745474872007,0.8615980686932629,0.912187198249298,0.8865530058020022,0.728691061271497,0.7468130163394041,0.7685613810707485,0.6092987322044351,0.8730835195593908,0.8376252856668844,0.8140141168640601,0.8508639055521345,0.7961635323230201,0.7938610480495725,0.7117852229932689,1.0004186124759051,0.8020855369035178,0.911033401110751,0.9220126367651053,0.8369100005814738,0.5844866333174202,0.5500282198190689
2,0.7410429240447238,0.8826066051840116,1.0999999836087226,0.9098235602266809,0.6441155396997928,0.6475324747080986,0.7924012189029981,0.7362789040884457,0.710550746566432,0.655882812190108,0.5996430921566083,0.7228581631307666,0.8806989213373593,0.7581871238362143,0.7195129446002542,0.6407708335544218,0.8517484155094495,0.7230024487376236,0.7092929069410895,0.8566876200706385,0.7626005824533827,0.8280986690698178,0.7364811126899073,0.7566805035775069,0.8734495360424999,0.7315990010969573,0.6948814166390852,0.6123982567342976,0.8667480663007827,0.8794456699830413,0.843382229374268,0.7825981364437464,0.7696396924370079,0.693957117650672,0.8983039269224921,0.7528696382203512,0.8579288498907683,0.8312745449309065,0.7878070032055569,0.7485414981772978,0.7919575138470611,0.8482590536193568,0.7070225197348662,0.9460489800196281,0.7894065275788307,0.8576135769543956,0.8763524905304828,0.7864258440369011,0.5890444529096114,0.7356655915498067
3,0.7260136588412204,0.8262948544045191,0.9266113509243553,1.100000050663948,0.6640728350287501,0.5814893543611408,0.789701069246975,0.774171805990482,0.6534779106872955,0.6535600514076386,0.5536044603458136,0.678437037778301,0.9452514991078304,0.7697500516131203,0.7411879962385648,0.6486576435251437,0.7993311806555938,0.6371981052442394,0.7164417855271148,0.7753451431170354,0.6589637599799559,0.7113794912736567,0.7510579865827839,0.7442069353626725,0.782513056728402,0.6795029067549216,0.7013821607339961,0.5354521108259872,0.8189856226159657,0.8575417456406115,0.823008264241451,0.7563750990404845,0.7114378400153248,0.7064736387626799,0.7885450254009457,0.7281478439086349,0.7735391108706657,0.88504317252969,0.689573058483178,0.7259413727440938,0.7774165561921841,0.755768654246006,0.7683696407841418,0.9606603478858344,0.8008857798582142,0.8792182859777222,0.8626910981723447,0.713680648006439,0.6539220693225305,0.7643923261277352
4,0.6355466087930266,0.6887105817515977,0.664365539699793,0.6767705094473548,1.0999999538064003,0.9554868365709599,0.6954431573469767,0.8813101769299121,0.614688427186387,0.8788331044197604,0.930166448382169,0.8147455628409616,0.7046829720880917,0.76048756198736,0.7379869205719775,0.7658449365054845,0.8220351792092349,0.8548119349380356,0.809604411411067,0.7066178887457274,0.8644881179131562,0.8146540185402984,0.7347532230779724,0.7359784226522013,0.822342032062664,0.7079663092367583,0.7980201077663854,0.8808139247450093,0.7537842318958373,0.629850179080379,0.7942646978320008,0.7469363219642949,0.7968881073621744,0.7832614062993141,0.7604437137974864,0.746039391473811,0.7516518105145962,0.743572883452517,0.6630412697480282,0.7734246151805131,0.7025227405936332,0.7897277731683141,0.8480641240153379,0.6200284652265072,0.6954829454421998,0.6730624555422563,0.7183577856879154,0.7922734138231703,0.7049399827460276,0.6816005560178885
5,0.6684692006039032,0.5771322497810916,0.6835901670157909,0.585111894611588,0.9591791442632676,1.0999999687075614,0.6035507643308238,0.9066770871547429,0.8148544506195956,0.8234503556768621,0.9716261705855359,0.6674330965259028,0.7058163417425087,0.8207163756753203,0.8142811455296025,0.8140355790766116,0.8028974243411195,0.6907666628327658,0.8036954039544995,0.6084890074071575,0.7492966915251031,0.6913252649471231,0.7642148083115813,0.7996948432662584,0.6602366593739837,0.7501600564591818,0.8412878710830167,0.8016155717193609,0.6508410784648191,0.698651290718925,0.725044012469185,0.7690970579651466,0.6940629274177387,0.8692880281958011,0.6633828911495495,0.6185642067749115,0.6489964831267647,0.8292826748798259,0.7391788887551205,0.8582124574896659,0.7452645686832635,0.6800794558097926,0.8567652950956093,0.6893470930791672,0.7397449843585491,0.7172856086628494,0.7091499887367805,0.7764481421910333,0.7197993372420298,0.5744414278950289
6,0.6861827917397022,0.6010263338685036,0.8331419596437388,0.7949120942254418,0.7028505647543841,0.603693214473274,1.0999998942017555,0.7681457916263514,0.6299802795052528,0.6868871478335009,0.619059704780955,0.6921675651556597,0.8692761722250602,0.9022236456517218,0.7726392561770522,0.6694241716772311,0.7667944339558441,0.6156362637192004,0.784227891942858,0.7467306005389527,0.7623510979367418,0.7393430162343614,0.7387055856529711,0.7099433116251331,0.6812002479063446,0.6402340222606526,0.7382229855091408,0.5724712672220562,0.7863257016285082,0.8400306654516695,0.7437295880058503,0.7682022516140805,0.7169432401345864,0.7205540224546295,0.7216438388741176,0.7048633400151669,0.663204935798676,0.8701557542427203,0.7000941903459694,0.711481541933069,0.8144159497682029,0.7808284041602387,0.7943692380659514,0.8100234150201076,0.6970546388987475,0.8294550729338167,0.8123824357622963,0.7335554481099473,0.7500358395836489,0.7480730347335338
7,0.7597459790201033,0.7688121572608635,0.738390390574932,0.7643666519992814,0.8721750417947769,0.8793901848678405,0.73666431014487,1.0800001069903373,0.7366910953287058,0.8663382196407045,0.9157239053979639,0.8235743759384662,0.7822285612966946,0.7873411071120742,0.7738393812497846,0.8710661855880883,0.8968447537853896,0.8683453146274467,0.8296770780494943,0.8588818837739317,0.8917079925848814,0.8088770752415128,0.7966774706362727,0.834293710226775,0.9145193713263461,0.7686629776232177,0.9430348403060392,0.9348336364248917,0.899718929384781,0.869314234290731,0.8704673854744048,0.8046572660928334,0.8994596674498325,0.9344061656562896,0.8996139116229689,0.8319091845709892,0.8806968217532145,0.7754124984913671,0.7928494177446923,0.7791978241353629,0.7114658325910568,0.9229236929717227,0.8303946210219132,0.7929683148714066,0.7560131706297397,0.8216161509151013,0.8429830472132285,0.8597878201733224,0.7668822680453288,0.8095032796735451
8,0.756735089014877,0.8465377763465598,0.7308007465664321,0.6661755851059001,0.614688427186387,0.8111621429272879,0.6225728720978454,0.745826230463841,1.0999999538064003,0.754362469666411,0.7653970991075345,0.7366057351589259,0.7310742002543822,0.7231323730561041,0.7330872277549874,0.6857534976768438,0.7936250314222961,0.7443499067637014,0.7452423887442019,0.7145972952086808,0.6879655923911112,0.8182160229656162,0.6864969481143259,0.7352034366614691,0.8014276901671498,0.6897532894485858,0.6069642124247963,0.7255274301911219,0.7414509109474237,0.6953441160112447,0.7876357915549879,0.7655161131824301,0.7863079767898262,0.6582704970588604,0.7356504516407102,0.6899857531718392,0.8206987014172802,0.7938422464058902,0.6524846185459932,0.773674111449904,0.7176355841432596,0.8025060091128244,0.6474489211102071,0.7369844350680534,0.6474608654145175,0.6990436240853275,0.7820969524028527,0.8055747361371226,0.6067719040083382,0.686924341376181
9,0.6989207378919652,0.6132715756395222,0.6542161455234413,0.6404592762138401,0.8441664377530937,0.7924247146512211,0.6513315922779453,0.8581400214425062,0.7196958029997443,1.0999999538064003,0.7535165082336523,0.6907367109677638,0.6914783359900867,0.6911089107296792,0.7394869553660004,0.7867142529515394,0.7177213824487507,0.743679865905029,0.7213809145408032,0.6831176585512488,0.7134195326486702,0.6482890527791835,0.7293276399276581,0.8070081955395271,0.7756962665823821,0.7387813583614508,0.8874550623950491,0.7862057100463944,0.7136407369212066,0.7805381778404121,0.6728386156223544,0.7201887347935559,0.7184667752651236,0.8919009042458225,0.7217898167411496,0.7294479107060217,0.645563667035475,0.8041544544398179,0.7033839495180638,0.7241682827989271,0.7625252044490313,0.7139708840594645,0.7155228324256446,0.6809248330915819,0.7257464727243309,0.6994104843896475,0.6884944595266179,0.695001087612928,0.7510406951174454,0.6960943675798786
