,0,1,4,5,7,9,10,11,17,18,19,23,28,35,40,42,44,48,49,51
0,1.0,1.0,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.6660157693088523,0.765704864789611,0.6507913734559684,0.8192319205190404,0.8192319205190404,0.689655172413793,0.7808688094430303,0.5812381937190964,0.33633639699815615,0.7071067811865475,0.39391929857916763,0.7071067811865475,0.42993358039234764,0.0,0.7808688094430303
1,1.0,1.0,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.6660157693088523,0.765704864789611,0.6507913734559684,0.8192319205190404,0.8192319205190404,0.689655172413793,0.7808688094430303,0.5812381937190964,0.33633639699815615,0.7071067811865475,0.39391929857916763,0.7071067811865475,0.42993358039234764,0.0,0.7808688094430303
4,0.7071067811865475,0.7071067811865475,1.0,1.0,1.0,0.9984018457335854,0.996240588195683,0.9970544855015816,0.9847835588179368,0.9847835588179369,0.99970269064305,0.9938837346736189,0.9863939238321437,0.9037378388935388,1.0,0.9284766908852594,1.0,0.9424277454812464,0.7071067811865476,0.9938837346736189
5,0.7071067811865475,0.7071067811865475,1.0,1.0,1.0,0.9984018457335854,0.996240588195683,0.9970544855015816,0.9847835588179368,0.9847835588179369,0.99970269064305,0.9938837346736189,0.9863939238321437,0.9037378388935388,1.0,0.9284766908852594,1.0,0.9424277454812464,0.7071067811865476,0.9938837346736189
7,0.7071067811865475,0.7071067811865475,1.0,1.0,1.0,0.9984018457335854,0.996240588195683,0.9970544855015816,0.9847835588179368,0.9847835588179369,0.99970269064305,0.9938837346736189,0.9863939238321437,0.9037378388935388,1.0,0.9284766908852594,1.0,0.9424277454812464,0.7071067811865476,0.9938837346736189
9,0.6660157693088523,0.6660157693088523,0.9984018457335854,0.9984018457335854,0.9984018457335854,1.0,0.9897527155092533,0.9997954117942478,0.9733885379717535,0.9733885379717536,0.9994829751834916,0.9860545038525244,0.9941082454402022,0.9264861035834665,0.9984018457335854,0.947981359075559,0.9984018457335854,0.9598202084826014,0.7459376616259147,0.9860545038525244
10,0.765704864789611,0.765704864789611,0.996240588195683,0.996240588195683,0.996240588195683,0.9897527155092533,1.0,0.9866619588243283,0.996136308688596,0.9961363086885962,0.9938321072648607,0.9997139571678162,0.9684438416701509,0.8632553603782235,0.996240588195683,0.8928127328394769,0.996240588195683,0.9099149748943988,0.6431920864232734,0.9997139571678162
11,0.6507913734559684,0.6507913734559684,0.9970544855015816,0.9970544855015816,0.9970544855015816,0.9997954117942478,0.9866619588243283,1.0,0.9685541378992956,0.9685541378992956,0.998628142027262,0.9824865243069563,0.9960973129748616,0.9339085898481578,0.9970544855015816,0.9542262139256075,0.9970544855015816,0.9652998752104043,0.7592566023652967,0.9824865243069563
17,0.8192319205190404,0.8192319205190404,0.9847835588179368,0.9847835588179368,0.9847835588179368,0.9733885379717535,0.996136308688596,0.9685541378992956,1.0,1.0,0.9802533669658864,0.9979517409161515,0.9428143858046366,0.8155910368616318,0.9847835588179368,0.8498063272285822,0.9847835588179368,0.8699718225183123,0.5734623443633284,0.9979517409161515
18,0.8192319205190404,0.8192319205190404,0.9847835588179369,0.9847835588179369,0.9847835588179369,0.9733885379717536,0.9961363086885962,0.9685541378992956,1.0,1.0,0.9802533669658865,0.9979517409161515,0.9428143858046367,0.8155910368616319,0.9847835588179369,0.8498063272285823,0.9847835588179369,0.8699718225183124,0.5734623443633285,0.9979517409161515
19,0.689655172413793,0.689655172413793,0.99970269064305,0.99970269064305,0.99970269064305,0.9994829751834916,0.9938321072648607,0.998628142027262,0.9802533669658864,0.9802533669658865,1.0,0.9908955926725351,0.990109198955978,0.9139071752915419,0.99970269064305,0.9372562621366404,0.99970269064305,0.9503014656258446,0.7241379310344829,0.9908955926725351
23,0.7808688094430303,0.7808688094430303,0.9938837346736189,0.9938837346736189,0.9938837346736189,0.9860545038525244,0.9997139571678162,0.9824865243069563,0.9979517409161515,0.9979517409161515,0.9908955926725351,1.0,0.9622060458243663,0.8509361101440401,0.9938837346736189,0.8817846419346917,0.9938837346736189,0.8997342178022792,0.6246950475544244,1.0
28,0.5812381937190964,0.5812381937190964,0.9863939238321437,0.9863939238321437,0.9863939238321437,0.9941082454402022,0.9684438416701509,0.9960973129748616,0.9428143858046366,0.9428143858046367,0.990109198955978,0.9622060458243663,1.0,0.9618184745761306,0.9863939238321437,0.9769000173962616,0.9863939238321437,0.9845816416845427,0.813733471206735,0.9622060458243663
35,0.33633639699815615,0.33633639699815615,0.9037378388935388,0.9037378388935388,0.9037378388935388,0.9264861035834665,0.8632553603782235,0.9339085898481578,0.8155910368616318,0.8155910368616319,0.9139071752915419,0.8509361101440401,0.9618184745761306,1.0000000000000002,0.9037378388935388,0.9980867951942584,0.9037378388935388,0.9948639022784344,0.9417419115948376,0.8509361101440401
40,0.7071067811865475,0.7071067811865475,1.0,1.0,1.0,0.9984018457335854,0.996240588195683,0.9970544855015816,0.9847835588179368,0.9847835588179369,0.99970269064305,0.9938837346736189,0.9863939238321437,0.9037378388935388,1.0,0.9284766908852594,1.0,0.9424277454812464,0.7071067811865476,0.9938837346736189
42,0.39391929857916763,0.39391929857916763,0.9284766908852594,0.9284766908852594,0.9284766908852594,0.947981359075559,0.8928127328394769,0.9542262139256075,0.8498063272285822,0.8498063272285823,0.9372562621366404,0.8817846419346917,0.9769000173962616,0.9980867951942584,0.9284766908852594,1.0,0.9284766908852594,0.9992188931003246,0.9191450300180579,0.8817846419346917
44,0.7071067811865475,0.7071067811865475,1.0,1.0,1.0,0.9984018457335854,0.996240588195683,0.9970544855015816,0.9847835588179368,0.9847835588179369,0.99970269064305,0.9938837346736189,0.9863939238321437,0.9037378388935388,1.0,0.9284766908852594,1.0,0.9424277454812464,0.7071067811865476,0.9938837346736189
48,0.42993358039234764,0.42993358039234764,0.9424277454812464,0.9424277454812464,0.9424277454812464,0.9598202084826014,0.9099149748943988,0.9652998752104043,0.8699718225183123,0.8699718225183124,0.9503014656258446,0.8997342178022792,0.9845816416845427,0.9948639022784344,0.9424277454812464,0.9992188931003246,0.9424277454812464,1.0,0.9028605188239304,0.8997342178022792
49,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7459376616259147,0.6431920864232734,0.7592566023652967,0.5734623443633284,0.5734623443633285,0.7241379310344829,0.6246950475544244,0.813733471206735,0.9417419115948376,0.7071067811865476,0.9191450300180579,0.7071067811865476,0.9028605188239304,1.0,0.6246950475544244
51,0.7808688094430303,0.7808688094430303,0.9938837346736189,0.9938837346736189,0.9938837346736189,0.9860545038525244,0.9997139571678162,0.9824865243069563,0.9979517409161515,0.9979517409161515,0.9908955926725351,1.0,0.9622060458243663,0.8509361101440401,0.9938837346736189,0.8817846419346917,0.9938837346736189,0.8997342178022792,0.6246950475544244,1.0
